time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
10.592,100,119.128,-19.128,52.9607,-385.215,-0.038256,3.17826,3.10174
10.624,100,118.859,-18.8594,52.6589,16.7847,-0.0377189,3.17772,3.10228
10.656,100,124.847,-24.8469,52.2613,-374.22,-0.0496939,3.18969,3.09031
10.688,100,131.274,-31.2743,51.761,-401.713,-0.0625487,3.20255,3.07745
10.72,100,123.087,-23.087,51.3916,511.707,-0.0461741,3.18617,3.09383
10.752,100,121.209,-21.2087,51.0522,117.396,-0.0424174,3.18242,3.09758
10.784,100,127.758,-27.7578,50.6081,-409.319,-0.0555156,3.19552,3.08448
10.816,100,125.664,-25.6644,50.1975,130.836,-0.0513288,3.19133,3.08867
10.848,100,132.116,-32.1156,49.6836,-403.201,-0.0642313,3.20423,3.07577
10.88,100,133.096,-33.0958,49.1541,-61.263,-0.0661917,3.20619,3.07381
10.912,100,136.728,-36.7283,48.5664,-227.028,-0.0734566,3.21346,3.06654
10.944,100,126.851,-26.8514,48.1368,617.307,-0.0537028,3.1937,3.0863
10.976,100,145.227,-45.2271,47.4132,-1148.48,-0.0904542,3.23045,3.04955
11.008,100,139.507,-39.5067,46.7811,357.527,-0.0790134,3.21901,3.06099
11.04,100,136.307,-36.307,46.2002,199.979,-0.072614,3.21261,3.06739
11.072,100,148.665,-48.6651,45.4215,-772.378,-0.0973301,3.23733,3.04267
11.104,100,135.492,-35.4919,44.8537,823.325,-0.0709837,3.21098,3.06902
11.136,100,145.846,-45.8462,44.1201,-647.148,-0.0916925,3.23169,3.04831
11.168,100,142.901,-42.9009,43.4337,184.085,-0.0858018,3.2258,3.0542
11.2,100,140.319,-40.3186,42.7886,161.391,-0.0806373,3.22064,3.05936
11.232,100,147.35,-47.3505,42.031,-439.491,-0.094701,3.2347,3.0453
11.264,100,144.482,-44.4817,41.3193,179.297,-0.0889635,3.22896,3.05104
11.296,100,152.095,-52.0952,40.4858,-475.841,-0.10419,3.24419,3.03581
11.328,100,158.45,-58.4503,39.5506,-397.196,-0.116901,3.2569,3.0231
11.36,100,156.907,-56.907,38.64,96.4545,-0.113814,3.25381,3.02619
11.392,100,150.455,-50.4553,37.8328,403.237,-0.100911,3.24091,3.03909
11.424,100,159.058,-59.0585,36.8878,-537.702,-0.118117,3.25812,3.02188
11.456,100,158.906,-58.9065,35.9453,9.50012,-0.117813,3.25781,3.02219
11.488,100,155.621,-55.6207,35.0554,205.36,-0.111241,3.25124,3.02876
11.52,100,160.022,-60.022,34.095,-275.082,-0.120044,3.26004,3.01996
11.552,100,159.993,-59.9933,33.1351,1.7944,-0.119987,3.25999,3.02001
11.584,100,158.786,-58.7856,32.1946,75.4825,-0.117571,3.25757,3.02243
11.616,100,166.623,-66.6232,31.1286,-489.846,-0.133246,3.27325,3.00675
11.648,100,159.912,-59.9116,30.17,419.472,-0.119823,3.25982,3.02018
11.68,100,169.155,-69.1552,29.0635,-577.727,-0.13831,3.27831,3.00169
11.712,100,170.841,-70.8412,27.9301,-105.37,-0.141682,3.28168,2.99832
11.744,100,171.585,-71.5846,26.7847,-46.4629,-0.143169,3.28317,2.99683
11.776,100,166.918,-66.9182,25.714,291.645,-0.133836,3.27384,3.00616
11.808,100,173.075,-73.0748,24.5448,-384.782,-0.14615,3.28615,2.99385
11.84,100,177.778,-77.7778,23.3004,-293.942,-0.155556,3.29556,2.98444
11.872,100,175.614,-75.6138,22.0906,135.251,-0.151228,3.29123,2.98877
11.904,100,178.121,-78.121,20.8406,-156.699,-0.156242,3.29624,2.98376
11.936,100,173.458,-73.4584,19.6653,291.409,-0.146917,3.28692,2.99308
11.968,100,177.173,-77.1735,18.4305,-232.188,-0.154347,3.29435,2.98565
12,100,164.916,-64.9155,17.3919,766.12,-0.129831,3.26983,3.01017
12.032,100,173.703,-73.7028,16.2126,-549.207,-0.147406,3.28741,2.99259
12.064,100,184.391,-84.3907,14.8624,-667.993,-0.168781,3.30878,2.97122
12.096,100,180.64,-80.6401,13.5721,234.412,-0.16128,3.30128,2.97872
12.128,100,171.116,-71.1159,12.4343,595.264,-0.142232,3.28223,2.99777
12.16,100,195.501,-95.5009,10.9063,-1524.06,-0.191002,3.331,2.949
12.192,100,181.144,-81.1438,9.60796,897.314,-0.162288,3.30229,2.97771
12.224,100,186.107,-86.1072,8.23025,-310.209,-0.172214,3.31221,2.96779
12.256,100,182.957,-82.9571,6.90293,196.881,-0.165914,3.30591,2.97409
12.288,100,191.218,-91.2178,5.44345,-516.294,-0.182436,3.32244,2.95756
12.32,100,177.946,-77.9464,4.19631,829.462,-0.155893,3.29589,2.98411
12.352,100,184.491,-84.4914,2.84444,-409.061,-0.168983,3.30898,2.97102
12.384,100,187.319,-87.3189,1.44734,-176.718,-0.174638,3.31464,2.96536
12.416,100,191.277,-91.2766,-0.0130839,-247.36,-0.182553,3.32255,2.95745
12.448,100,182.769,-82.7688,-1.33738,531.742,-0.165538,3.30554,2.97446
12.48,100,179.841,-79.8415,-2.61485,182.955,-0.159683,3.29968,2.98032
12.512,100,183.444,-83.4444,-3.94996,-225.184,-0.166889,3.30689,2.97311
12.544,100,182.901,-82.9008,-5.27637,33.9792,-0.165802,3.3058,2.9742
12.576,100,183.927,-83.9267,-6.6192,-64.1189,-0.167853,3.30785,2.97215
12.608,100,178.158,-78.1575,-7.86972,360.57,-0.156315,3.29632,2.98368
12.64,100,189.383,-89.3825,-9.29984,-701.561,-0.178765,3.31877,2.96123
12.672,100,177.76,-77.76,-10.544,726.404,-0.15552,3.29552,2.98448
12.704,100,171.27,-71.2701,-11.6843,405.62,-0.14254,3.28254,2.99746
12.736,100,178.606,-78.6061,-12.942,-458.497,-0.157212,3.29721,2.98279
12.768,100,184.683,-84.6828,-14.2969,-379.799,-0.169366,3.30937,2.97063
12.8,100,181.002,-81.0024,-15.593,230.026,-0.162005,3.302,2.978
12.832,100,180.006,-80.0056,-16.8731,62.3016,-0.160011,3.30001,2.97999
12.864,100,169.483,-69.4833,-17.9848,657.642,-0.138967,3.27897,3.00103
12.896,100,173.073,-73.0734,-19.154,-224.381,-0.146147,3.28615,2.99385
12.928,100,167.796,-67.7962,-20.2387,329.826,-0.135592,3.27559,3.00441
12.96,100,163.358,-63.3577,-21.2524,277.41,-0.126715,3.26672,3.01328
12.992,100,172.594,-72.5943,-22.414,-577.291,-0.145189,3.28519,2.99481
13.024,100,160.769,-60.7686,-23.3862,739.111,-0.121537,3.26154,3.01846
13.056,100,164.283,-64.2831,-24.4148,-219.662,-0.128566,3.26857,3.01143
13.088,100,167.577,-67.5771,-25.496,-205.875,-0.135154,3.27515,3.00485
13.12,100,153.134,-53.1341,-26.3462,902.693,-0.106268,3.24627,3.03373
13.152,100,149.519,-49.5189,-27.1385,225.948,-0.0990378,3.23904,3.04096
13.184,100,158.188,-58.1884,-28.0695,-541.843,-0.116377,3.25638,3.02362
13.216,100,151.765,-51.765,-28.8977,401.463,-0.10353,3.24353,3.03647
13.248,100,163.437,-63.437,-29.9127,-729.5,-0.126874,3.26687,3.01313
13.28,100,158.072,-58.0725,-30.8419,335.28,-0.116145,3.25614,3.02386
13.312,100,151.855,-51.8545,-31.6715,388.623,-0.103709,3.24371,3.03629
13.344,100,150.831,-50.8311,-32.4848,63.9618,-0.101662,3.24166,3.03834
13.376,100,153.482,-53.4824,-33.3406,-165.707,-0.106965,3.24696,3.03304
13.408,100,158.416,-58.4163,-34.2752,-308.365,-0.116833,3.25683,3.02317
13.44,100,152.819,-52.8189,-35.1203,349.837,-0.105638,3.24564,3.03436
13.472,100,136.581,-36.5813,-35.7056,1014.85,-0.0731627,3.21316,3.06684
13.504,100,147.594,-47.5941,-36.4671,-688.3,-0.0951883,3.23519,3.04481
13.536,100,142.641,-42.6411,-37.1494,309.565,-0.0852822,3.22528,3.05472
13.568,100,142.934,-42.9342,-37.8363,-18.3183,-0.0858684,3.22587,3.05413
13.6,100,145.927,-45.927,-38.5712,-187.052,-0.0918541,3.23185,3.04815
13.632,100,142.78,-42.7799,-39.2556,196.694,-0.0855598,3.22556,3.05444
13.664,100,138.466,-38.4665,-39.8711,269.589,-0.076933,3.21693,3.06307
13.696,100,140.298,-40.2979,-40.5159,-114.463,-0.0805958,3.2206,3.0594
13.728,100,135.337,-35.337,-41.0813,310.058,-0.070674,3.21067,3.06933
13.76,100,135.153,-35.1532,-41.6437,11.4851,-0.0703064,3.21031,3.06969
13.792,100,130.312,-30.3121,-42.1287,302.568,-0.0606243,3.20062,3.07938
13.824,100,131.633,-31.6328,-42.6348,-82.5389,-0.0632655,3.20327,3.07673
13.856,100,129.967,-29.9665,-43.1143,104.141,-0.059933,3.19993,3.08007
13.888,100,131.71,-31.7097,-43.6217,-108.948,-0.0634193,3.20342,3.07658
13.92,100,123.66,-23.6596,-44.0002,503.126,-0.0473193,3.18732,3.09268
13.952,100,130.046,-30.0461,-44.4809,-399.155,-0.0600922,3.20009,3.07991
13.984,100,115.645,-15.6453,-44.7313,900.053,-0.0312906,3.17129,3.10871
14.016,100,118.242,-18.2416,-45.0231,-162.269,-0.0364832,3.17648,3.10352
14.048,100,121.352,-21.3524,-45.3648,-194.424,-0.0427047,3.1827,3.0973
14.08,100,123.793,-23.7933,-45.7455,-152.559,-0.0475866,3.18759,3.09241
14.112,100,118.704,-18.7041,-46.0447,318.079,-0.0374081,3.17741,3.10259
14.144,100,110.638,-10.6376,-46.2149,504.154,-0.0212752,3.16128,3.11872
14.176,100,117.655,-17.6549,-46.4974,-438.583,-0.0353098,3.17531,3.10469
14.208,100,117.475,-17.4752,-46.777,11.2344,-0.0349503,3.17495,3.10505
14.24,100,116.707,-16.7068,-47.0443,48.0253,-0.0334135,3.17341,3.10659
14.272,100,109.648,-9.64754,-47.1987,441.202,-0.0192951,3.1593,3.1207
14.304,100,114.545,-14.5454,-47.4314,-306.116,-0.0290908,3.16909,3.11091
14.336,100,113.858,-13.8579,-47.6531,42.9683,-0.0277158,3.16772,3.11228
14.368,100,107.93,-7.92978,-47.78,370.507,-0.0158596,3.15586,3.12414
14.4,100,109.583,-9.58295,-47.9333,-103.323,-0.0191659,3.15917,3.12083
14.432,100,103.937,-3.93695,-47.9963,352.875,-0.00787389,3.14787,3.13213
14.464,100,111.789,-11.7891,-48.185,-490.762,-0.0235783,3.16358,3.11642
14.496,100,111.141,-11.1408,-48.3632,40.5202,-0.0222816,3.16228,3.11772
14.528,100,114.332,-14.3316,-48.5925,-199.422,-0.0286631,3.16866,3.11134
14.56,100,104.238,-4.23794,-48.6603,630.851,-0.00847587,3.14848,3.13152
14.592,100,107.19,-7.18996,-48.7754,-184.501,-0.0143799,3.15438,3.12562
14.624,100,110.35,-10.3496,-48.941,-197.478,-0.0206992,3.1607,3.1193
14.656,100,106.462,-6.46224,-49.0443,242.96,-0.0129245,3.15292,3.12708
14.688,100,106.919,-6.91905,-49.1551,-28.5508,-0.0138381,3.15384,3.12616
14.72,100,107.416,-7.41619,-49.2737,-31.0707,-0.0148324,3.15483,3.12517
14.752,100,111.38,-11.3799,-49.4558,-247.733,-0.0227598,3.16276,3.11724
14.784,100,102.383,-2.38336,-49.4939,562.284,-0.00476672,3.14477,3.13523
14.816,100,107.644,-7.64414,-49.6162,-328.799,-0.0152883,3.15529,3.12471
14.848,100,106.085,-6.08494,-49.7136,97.4496,-0.0121699,3.15217,3.12783
14.88,100,108.98,-8.98048,-49.8573,-180.971,-0.017961,3.15796,3.12204
14.912,100,106.483,-6.48276,-49.961,156.108,-0.0129655,3.15297,3.12703
14.944,100,102.913,-2.91321,-50.0076,223.097,-0.00582642,3.14583,3.13417
14.976,100,102.122,-2.12157,-50.0416,49.4776,-0.00424314,3.14424,3.13576
15.008,100,91.9569,8.04309,-49.9129,635.291,0.0160862,3.12391,3.15609
15.04,100,99.5718,0.428225,-49.906,-475.929,0.00085645,3.13914,3.14086
15.072,100,90.438,9.56203,-49.753,570.863,0.0191241,3.12088,3.15912
15.104,100,95.5805,4.4195,-49.6823,-321.409,0.00883899,3.13116,3.14884
15.136,100,90.7237,9.27631,-49.5339,303.551,0.0185526,3.12145,3.15855
15.168,100,91.8092,8.19083,-49.4028,-67.8422,0.0163817,3.12362,3.15638
15.2,100,87.0703,12.9297,-49.196,296.18,0.0258594,3.11414,3.16586
15.232,100,92.4571,7.54294,-49.0753,-336.674,0.0150859,3.12491,3.15509
15.264,100,87.6089,12.3911,-48.877,303.013,0.0247823,3.11522,3.16478
15.296,100,82.6366,17.3634,-48.5992,310.763,0.0347267,3.10527,3.17473
15.328,100,77.2496,22.7504,-48.2352,336.69,0.0455008,3.0945,3.1855
15.36,100,85.2739,14.7261,-47.9996,-501.516,0.0294523,3.11055,3.16945
15.392,100,87.4174,12.5826,-47.7983,-133.97,0.0251653,3.11483,3.16517
15.424,100,78.8156,21.1844,-47.4593,537.612,0.0423688,3.09763,3.18237
15.456,100,75.0787,24.9213,-47.0606,233.558,0.0498427,3.09016,3.18984
15.488,100,71.7114,28.2886,-46.6079,210.456,0.0565773,3.08342,3.19658
15.52,100,72.5634,27.4366,-46.169,-53.2537,0.0548732,3.08513,3.19487
15.552,100,69.5758,30.4242,-45.6822,186.729,0.0608485,3.07915,3.20085
15.584,100,65.7206,34.2794,-45.1337,240.946,0.0685588,3.07144,3.20856
15.616,100,68.8064,31.1936,-44.6346,-192.859,0.0623873,3.07761,3.20239
15.648,100,68.004,31.996,-44.1227,50.1454,0.0639919,3.07601,3.20399
15.68,100,73.895,26.105,-43.705,-368.188,0.0522099,3.08779,3.19221
15.712,100,70.3835,29.6165,-43.2311,219.472,0.059233,3.08077,3.19923
15.744,100,67.4057,32.5943,-42.7096,186.112,0.0651886,3.07481,3.20519
15.776,100,63.4812,36.5188,-42.1253,245.279,0.0730375,3.06696,3.21304
15.808,100,66.122,33.878,-41.5833,-165.048,0.067756,3.07224,3.20776
15.84,100,66.1459,33.8541,-41.0416,-1.49441,0.0677082,3.07229,3.20771
15.872,100,63.3089,36.6911,-40.4545,177.313,0.0733822,3.06662,3.21338
15.904,100,62.5759,37.4241,-39.8558,45.8126,0.0748482,3.06515,3.21485
15.936,100,69.1949,30.8051,-39.3629,-413.688,0.0616102,3.07839,3.20161
15.968,100,64.6762,35.3238,-38.7977,282.423,0.0706477,3.06935,3.21065
16,100,74.2979,25.7021,-38.3865,-601.361,0.0514041,3.0886,3.1914
16.032,100,67.5673,32.4327,-37.8675,420.666,0.0648654,3.07513,3.20487
16.064,100,66.6961,33.3039,-37.3347,54.4463,0.0666077,3.07339,3.20661
16.096,100,65.7075,34.2925,-36.786,61.7886,0.068585,3.07142,3.20858
16.128,100,65.9335,34.0665,-36.2409,-14.1216,0.0681331,3.07187,3.20813
16.16,100,62.0605,37.9395,-35.6339,242.061,0.075879,3.06412,3.21588
16.192,100,68.7766,31.2234,-35.1343,-419.757,0.0624468,3.07755,3.20245
16.224,100,65.8087,34.1913,-34.5873,185.493,0.0683825,3.07162,3.20838
16.256,100,66.1072,33.8928,-34.045,-18.6566,0.0677855,3.07221,3.20779
16.288,100,72.3551,27.6449,-33.6027,-390.493,0.0552897,3.08471,3.19529
16.32,100,69.0609,30.9391,-33.1076,205.89,0.0618782,3.07812,3.20188
16.352,100,68.4277,31.5723,-32.6025,39.5755,0.0631446,3.07686,3.20314
16.384,100,70.415,29.585,-32.1291,-124.207,0.05917,3.08083,3.19917
16.416,100,69.8935,30.1065,-31.6474,32.5905,0.0602129,3.07979,3.20021
16.448,100,68.9903,31.0097,-31.1513,56.4525,0.0620194,3.07798,3.20202
16.48,100,65.5824,34.4176,-30.6006,212.994,0.0688352,3.07116,3.20884
16.512,100,67.7152,32.2848,-30.084,-133.299,0.0645697,3.07543,3.20457
16.544,100,63.8362,36.1638,-29.5054,242.439,0.0723277,3.06767,3.21233
16.576,100,70.482,29.518,-29.0331,-415.366,0.059036,3.08096,3.19904
16.608,100,68.3883,31.6117,-28.5273,130.855,0.0632233,3.07678,3.20322
16.64,100,70.3117,29.6883,-28.0523,-120.208,0.0593767,3.08062,3.19938
16.672,100,70.9048,29.0952,-27.5868,-37.0676,0.0581905,3.08181,3.19819
16.704,100,72.4882,27.5118,-27.1466,-98.9628,0.0550237,3.08498,3.19502
16.736,100,63.6309,36.3691,-26.5647,553.58,0.0727382,3.06726,3.21274
16.768,100,66.2594,33.7406,-26.0249,-164.281,0.0674813,3.07252,3.20748
16.8,100,69.3863,30.6137,-25.535,-195.431,0.0612275,3.07877,3.20123
16.832,100,68.5023,31.4977,-25.0311,55.2479,0.0629954,3.077,3.203
16.864,100,62.7564,37.2436,-24.4352,359.118,0.0744872,3.06551,3.21449
16.896,100,68.6773,31.3227,-23.934,-370.053,0.0626455,3.07735,3.20265
16.928,100,65.2466,34.7534,-23.378,214.418,0.0695068,3.07049,3.20951
16.96,100,67.7394,32.2606,-22.8618,-155.803,0.0645211,3.07548,3.20452
16.992,100,60.5141,39.4859,-22.23,451.581,0.0789717,3.06103,3.21897
17.024,100,70.8826,29.1174,-21.7641,-648.03,0.0582348,3.08177,3.19823
17.056,100,61.6305,38.3695,-21.1502,578.255,0.0767389,3.06326,3.21674
17.088,100,68.8073,31.1927,-20.6511,-448.547,0.0623854,3.07761,3.20239
17.12,100,66.3311,33.6689,-20.1124,154.758,0.0673377,3.07266,3.20734
17.152,100,64.8461,35.1539,-19.55,92.813,0.0703077,3.06969,3.21031
17.184,100,67.9167,32.0833,-19.0366,-191.911,0.0641666,3.07583,3.20417
17.216,100,67.8145,32.1855,-18.5217,6.38912,0.064371,3.07563,3.20437
17.248,100,74.1567,25.8433,-18.1082,-396.386,0.0516867,3.08831,3.19169
17.28,100,69.0208,30.9792,-17.6125,320.991,0.0619584,3.07804,3.20196
17.312,100,68.7807,31.2193,-17.113,15.0052,0.0624386,3.07756,3.20244
17.344,100,68.4982,31.5018,-16.609,17.6589,0.0630036,3.077,3.203
17.376,100,65.4926,34.5074,-16.0569,187.847,0.0690147,3.07099,3.20901
17.408,100,66.0508,33.9492,-15.5137,-34.8883,0.0678983,3.0721,3.2079
17.44,100,72.2716,27.7284,-15.07,-388.8,0.0554567,3.08454,3.19546
17.472,100,69.6055,30.3945,-14.5837,166.636,0.0607891,3.07921,3.20079
17.504,100,64.2766,35.7234,-14.0121,333.052,0.0714467,3.06855,3.21145
17.536,100,68.2294,31.7706,-13.5038,-247.046,0.0635412,3.07646,3.20354
17.568,100,67.3647,32.6353,-12.9816,54.0442,0.0652707,3.07473,3.20527
17.6,100,64.4778,35.5222,-12.4133,180.428,0.0710444,3.06896,3.21104
17.632,100,67.996,32.004,-11.9012,-219.883,0.0640081,3.07599,3.20401
17.664,100,70.435,29.565,-11.4282,-152.443,0.0591299,3.08087,3.19913
17.696,100,69.2775,30.7225,-10.9366,72.3463,0.061445,3.07855,3.20145
17.728,100,66.4389,33.5611,-10.3996,177.411,0.0671222,3.07288,3.20712
17.76,100,64.5373,35.4627,-9.83223,118.852,0.0709254,3.06907,3.21093
17.792,100,64.7015,35.2985,-9.26746,-10.2633,0.070597,3.0694,3.2106
17.824,100,57.4787,42.5213,-8.58712,451.422,0.0850425,3.05496,3.22504
17.856,100,66.0682,33.9318,-8.04421,-536.841,0.0678636,3.07214,3.20786
17.888,100,62.9417,37.0583,-7.45128,195.41,0.0741167,3.06588,3.21412
17.92,100,64.9752,35.0248,-6.89088,-127.095,0.0700496,3.06995,3.21005
17.952,100,63.5949,36.4051,-6.3084,86.2676,0.0728102,3.06719,3.21281
17.984,100,70.9861,29.0139,-5.84417,-461.948,0.0580279,3.08197,3.19803
18.016,100,67.2093,32.7907,-5.31952,236.049,0.0655814,3.07442,3.20558
18.048,100,68.1786,31.8214,-4.81038,-60.5812,0.0636428,3.07636,3.20364
18.08,100,71.4495,28.5505,-4.35357,-204.433,0.057101,3.0829,3.1971
18.112,100,70.5718,29.4282,-3.88272,54.8596,0.0588565,3.08114,3.19886
18.144,100,67.8446,32.1554,-3.36823,170.448,0.0643108,3.07569,3.20431
18.176,100,68.3337,31.6663,-2.86157,-30.5664,0.0633327,3.07667,3.20333
18.208,100,67.6501,32.3499,-2.34397,42.7246,0.0646999,3.0753,3.2047
18.24,100,66.8204,33.1796,-1.8131,51.8555,0.0663593,3.07364,3.20636
18.272,100,66.8941,33.1059,-1.2834,-4.60959,0.0662118,3.07379,3.20621
18.304,100,63.5146,36.4854,-0.699638,211.22,0.0729708,3.06703,3.21297
18.336,100,72.0887,27.9113,-0.253058,-535.883,0.0558225,3.08418,3.19582
18.368,100,70.275,29.725,0.222542,113.356,0.0594499,3.08055,3.19945
18.4,100,68.242,31.758,0.730669,127.063,0.0635159,3.07648,3.20352
18.432,100,69.1903,30.8097,1.22362,-59.2677,0.0616194,3.07838,3.20162
18.464,100,70.4582,29.5418,1.69629,-79.2426,0.0590836,3.08092,3.19908
18.496,100,63.4139,36.5861,2.28167,440.267,0.0731721,3.06683,3.21317
18.528,100,66.1459,33.8541,2.82334,-170.748,0.0677082,3.07229,3.20771
18.56,100,70.6189,29.3811,3.29343,-279.563,0.0587622,3.08124,3.19876
18.592,100,65.1527,34.8473,3.85099,341.637,0.0696946,3.07031,3.20969
18.624,100,67.2365,32.7635,4.37521,-130.234,0.0655271,3.07447,3.20553
18.656,100,66.2163,33.7837,4.91575,63.7607,0.0675674,3.07243,3.20757
18.688,100,71.2622,28.7378,5.37555,-315.369,0.0574756,3.08252,3.19748
18.72,100,64.2995,35.7005,5.94676,435.165,0.0714009,3.0686,3.2114
18.752,100,65.7944,34.2056,6.49405,-93.4267,0.0684113,3.07159,3.20841
18.784,100,67.7486,32.2514,7.01007,-122.141,0.0645027,3.0755,3.2045
18.816,100,67.8075,32.1925,7.52515,-3.67866,0.064385,3.07561,3.20439
18.848,100,68.4455,31.5545,8.03002,-39.874,0.0631091,3.07689,3.20311
18.88,100,62.5516,37.4484,8.6292,368.367,0.0748968,3.0651,3.2149
18.912,100,65.9097,34.0903,9.17464,-209.883,0.0681805,3.07182,3.20818
18.944,100,65.179,34.821,9.73178,45.6726,0.0696421,3.07036,3.20964
18.976,100,68.7818,31.2182,10.2313,-225.178,0.0624363,3.07756,3.20244
19.008,100,65.5299,34.4701,10.7828,203.244,0.0689401,3.07106,3.20894
19.04,100,65.2113,34.7887,11.3394,19.9155,0.0695774,3.07042,3.20958
19.072,100,68.6153,31.3847,11.8416,-212.754,0.0627693,3.07723,3.20277
19.104,100,67.0669,32.9331,12.3685,96.7799,0.0658663,3.07413,3.20587
19.136,100,69.4268,30.5732,12.8577,-147.497,0.0611464,3.07885,3.20115
19.168,100,67.5534,32.4466,13.3768,117.09,0.0648933,3.07511,3.20489
19.2,100,70.0323,29.9677,13.8563,-154.935,0.0599353,3.08006,3.19994
19.232,100,64.5498,35.4502,14.4235,342.656,0.0709003,3.0691,3.2109
19.264,100,64.1541,35.8459,14.997,24.735,0.0716918,3.06831,3.21169
19.296,100,65.5983,34.4017,15.5475,-90.2619,0.0688034,3.0712,3.2088
19.328,100,63.4238,36.5762,16.1327,135.902,0.0731523,3.06685,3.21315
19.36,100,64.8516,35.1484,16.6951,-89.2341,0.0702968,3.0697,3.2103
19.392,100,66.9435,33.0565,17.224,-130.742,0.0661131,3.07389,3.20611
19.424,100,66.7456,33.2544,17.756,12.3678,0.0665088,3.07349,3.20651
19.456,100,67.9353,32.0647,18.2691,-74.3593,0.0641293,3.07587,3.20413
19.488,100,64.2815,35.7185,18.8406,228.366,0.0714371,3.06856,3.21144
19.52,100,65.5885,34.4115,19.3911,-81.6915,0.0688229,3.07118,3.20882
19.552,100,63.0583,36.9417,19.9822,158.14,0.0738834,3.06612,3.21388
19.584,100,59.158,40.842,20.6357,243.766,0.0816839,3.05832,3.22168
19.616,100,71.4754,28.5246,21.0921,-769.832,0.0570493,3.08295,3.19705
19.648,100,66.276,33.724,21.6317,324.956,0.0674479,3.07255,3.20745
19.68,100,65.8318,34.1682,22.1783,27.7673,0.0683365,3.07166,3.20834
19.712,100,72.585,27.415,22.617,-422.074,0.0548301,3.08517,3.19483
19.744,100,64.3805,35.6195,23.1869,512.777,0.0712389,3.06876,3.21124
19.776,100,66.4677,33.5323,23.7234,-130.448,0.0670646,3.07294,3.20706
19.808,100,57.7281,42.2719,24.3998,546.224,0.0845438,3.05546,3.22454
19.84,100,66.6078,33.3922,24.934,-554.984,0.0667843,3.07322,3.20678
19.872,100,61.7202,38.2798,25.5465,305.477,0.0765596,3.06344,3.21656
19.904,100,71.9228,28.0772,25.9958,-637.662,0.0561544,3.08385,3.19615
19.936,100,71.5351,28.4649,26.4512,24.2332,0.0569299,3.08307,3.19693
19.968,100,68.1469,31.8531,26.9608,211.762,0.0637063,3.07629,3.20371
20,100,70.1158,29.8842,27.439,-123.06,0.0597684,3.08023,3.19977
20.032,100,70.6851,29.3149,27.908,-35.579,0.0586298,3.08137,3.19863
20.064,100,67.8837,32.1163,28.4219,175.084,0.0642325,3.07577,3.20423
20.096,100,68.2701,31.7299,28.9296,-24.1504,0.0634597,3.07654,3.20346
20.128,100,64.4802,35.5198,29.4979,236.87,0.0710395,3.06896,3.21104
20.16,100,70.6175,29.3825,29.968,-383.58,0.058765,3.08124,3.19876
20.192,100,67.1334,32.8666,30.4939,217.756,0.0657331,3.07427,3.20573
20.224,100,70.8529,29.1471,30.9602,-232.467,0.0582942,3.08171,3.19829
20.256,100,69.6267,30.3733,31.4462,76.6383,0.0607466,3.07925,3.20075
20.288,100,64.7387,35.2613,32.0104,305.5,0.0705226,3.06948,3.21052
20.32,100,73.7691,26.2309,32.4301,-564.403,0.0524617,3.08754,3.19246
20.352,100,68.9415,31.0585,32.927,301.726,0.062117,3.07788,3.20212
20.384,100,67.7121,32.2879,33.4436,76.8391,0.0645758,3.07542,3.20458
20.416,100,65.8354,34.1646,33.9902,117.294,0.0683292,3.07167,3.20833
20.448,100,68.0577,31.9423,34.5013,-138.894,0.0638846,3.07612,3.20388
20.48,100,63.9403,36.0597,35.0783,257.337,0.0721194,3.06788,3.21212
20.512,100,72.9043,27.0957,35.5118,-560.251,0.0541913,3.08581,3.19419
20.544,100,69.1659,30.8341,36.0052,233.652,0.0616682,3.07833,3.20167
20.576,100,68.5083,31.4917,36.509,41.0986,0.0629834,3.07702,3.20298
20.608,100,59.5366,40.4634,37.1564,560.731,0.0809267,3.05907,3.22093
20.64,100,63.829,36.171,37.7352,-268.271,0.0723421,3.06766,3.21234
20.672,100,69.1595,30.8405,38.2286,-333.156,0.0616811,3.07832,3.20168
20.704,100,64.4599,35.5401,38.7973,293.724,0.0710802,3.06892,3.21108
20.736,100,72.2379,27.7621,39.2415,-486.128,0.0555241,3.08448,3.19552
20.768,100,65.6202,34.3798,39.7915,413.608,0.0687596,3.07124,3.20876
20.8,100,65.0926,34.9074,40.3501,32.9739,0.0698148,3.07019,3.20981
20.832,100,59.7471,40.2529,40.9941,334.098,0.0805059,3.05949,3.22051
20.864,100,65.9043,34.0957,41.5396,-384.829,0.0681914,3.07181,3.20819
20.896,100,63.8818,36.1182,42.1175,126.409,0.0722365,3.06776,3.21224
20.928,100,69.1407,30.8593,42.6113,-328.681,0.0617187,3.07828,3.20172
20.96,100,70.6572,29.3428,43.0808,-94.7859,0.0586855,3.08131,3.19869
20.992,100,70.1439,29.8561,43.5585,32.0855,0.0597123,3.08029,3.19971
21.024,100,60.3896,39.6104,44.1922,609.644,0.0792208,3.06078,3.21922
21.056,100,63.7168,36.2832,44.7728,-207.948,0.0725665,3.06743,3.21257
21.088,100,73.3581,26.6419,45.199,-602.586,0.0532837,3.08672,3.19328
21.12,100,71.5645,28.4355,45.654,112.103,0.056871,3.08313,3.19687
21.152,100,68.5862,31.4138,46.1566,186.145,0.0628277,3.07717,3.20283
