time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
10.88,100,342.197,-242.197,-213.88,-164.964,-7.2659,6,-4.1259
10.912,100,346.327,-246.327,-217.821,-258.139,-7.38981,6,-4.24981
10.944,100,334.393,-234.393,-221.571,745.898,-7.03178,6,-3.89178
10.976,100,333.752,-233.752,-225.311,40.0435,-7.01256,6,-3.87256
11.008,100,325.241,-225.241,-228.915,531.938,-6.75723,6,-3.61723
11.04,100,290.776,-190.776,-231.968,2154.03,-5.72329,6,-2.58329
11.072,100,280.913,-180.913,-234.862,616.482,-5.42738,6,-2.28738
11.104,100,242.424,-142.424,-237.141,2405.54,-4.27272,6,-1.13272
11.136,100,244.926,-144.926,-239.46,-156.361,-4.34777,6,-1.20777
11.168,100,231.178,-131.178,-241.559,859.248,-3.93534,6,-0.795336
11.2,100,212.732,-112.732,-243.362,1152.88,-3.38196,6,-0.241955
11.232,100,210.967,-110.967,-245.138,110.332,-3.329,6,-0.188996
11.264,100,177.034,-77.034,-246.37,2120.79,-2.31102,5.45102,0.828981
11.296,100,136.976,-36.9758,-246.962,2503.63,-1.10927,4.24927,2.03073
11.328,100,122.324,-22.3237,-247.319,915.758,-0.669711,3.80971,2.47029
11.36,100,107.747,-7.74711,-247.443,911.036,-0.232413,3.37241,2.90759
11.392,100,86.071,13.929,-247.22,1354.76,0.41787,2.72213,3.55787
11.424,100,83.6165,16.3835,-246.958,153.407,0.491505,2.64849,3.63151
11.456,100,76.6428,23.3572,-246.584,435.857,0.700717,2.43928,3.84072
11.488,100,68.4735,31.5265,-246.08,510.578,0.945794,2.19421,4.08579
11.52,100,69.2829,30.7171,-245.589,-50.5827,0.921514,2.21849,4.06151
11.552,100,68.5317,31.4683,-245.085,46.9491,0.94405,2.19595,4.08405
11.584,100,65.9275,34.0725,-244.54,162.76,1.02217,2.11783,4.16217
11.616,100,70.2237,29.7763,-244.063,-268.511,0.89329,2.24671,4.03329
11.648,100,63.8455,36.1545,-243.485,398.633,1.08463,2.05537,4.22463
11.68,100,69.1641,30.8359,-242.992,-332.408,0.925078,2.21492,4.06508
11.712,100,68.8274,31.1726,-242.493,21.0439,0.935179,2.20482,4.07518
11.744,100,68.2414,31.7586,-241.985,36.6218,0.952757,2.18724,4.09276
11.776,100,63.9931,36.0069,-241.409,265.519,1.08021,2.05979,4.22021
11.808,100,66.9159,33.0841,-240.879,-182.675,0.992522,2.14748,4.13252
11.84,100,68.8585,31.1415,-240.381,-121.41,0.934245,2.20575,4.07425
11.872,100,66.5221,33.4779,-239.845,146.024,1.00434,2.13566,4.14434
11.904,100,67.729,32.271,-239.329,-75.4345,0.968129,2.17187,4.10813
11.936,100,64.162,35.838,-238.756,222.941,1.07514,2.06486,4.21514
11.968,100,66.2871,33.7129,-238.216,-132.821,1.01139,2.12861,4.15139
12,100,57.4495,42.5505,-237.535,552.355,1.27652,1.86348,4.41652
12.032,100,62.7566,37.2434,-236.939,-331.7,1.1173,2.0227,4.2573
12.064,100,69.0168,30.9832,-236.444,-391.261,0.929495,2.2105,4.0695
12.096,100,66.0386,33.9614,-235.9,186.141,1.01884,2.12116,4.15884
12.128,100,59.3196,40.6804,-235.249,419.936,1.22041,1.91959,4.36041
12.16,100,75.0515,24.9485,-234.85,-983.244,0.748455,2.39154,3.88846
12.192,100,65.5658,34.4342,-234.299,592.854,1.03303,2.10697,4.17303
12.224,100,68.5822,31.4178,-233.797,-188.523,0.942534,2.19747,4.08253
12.256,100,66.3078,33.6922,-233.258,142.15,1.01077,2.12923,4.15077
12.288,100,71.6013,28.3987,-232.803,-330.845,0.851961,2.28804,3.99196
12.32,100,63.0961,36.9039,-232.213,531.576,1.10712,2.03288,4.24712
12.352,100,67.6981,32.3019,-231.696,-287.623,0.969058,2.17094,4.10906
12.384,100,69.9145,30.0855,-231.215,-138.529,0.902564,2.23744,4.04256
12.416,100,72.6252,27.3748,-230.777,-169.417,0.821244,2.31876,3.96124
12.448,100,66.8465,33.1535,-230.246,361.169,0.994605,2.1454,4.1346
12.48,100,65.1302,34.8698,-229.688,107.267,1.04609,2.09391,4.18609
12.512,100,67.4732,32.5268,-229.168,-146.435,0.975804,2.1642,4.1158
12.544,100,67.4465,32.5535,-228.647,1.66699,0.976604,2.1634,4.1166
12.576,100,68.5193,31.4807,-228.143,-67.0475,0.944421,2.19558,4.08442
12.608,100,65.4543,34.5457,-227.59,191.561,1.03637,2.10363,4.17637
12.64,100,73.7844,26.2156,-227.171,-520.633,0.786467,2.35353,3.92647
12.672,100,66.9115,33.0885,-226.642,429.56,0.992656,2.14734,4.13266
12.704,100,62.5362,37.4638,-226.042,273.452,1.12391,2.01609,4.26391
12.736,100,63.8106,36.1894,-225.463,-79.6453,1.08568,2.05432,4.22568
12.768,100,70.2555,29.7445,-224.987,-402.806,0.892336,2.24766,4.03234
12.8,100,71.3902,28.6098,-224.529,-70.9207,0.858294,2.28171,3.99829
12.832,100,70.863,29.137,-224.063,32.9495,0.87411,2.26589,4.01411
12.864,100,63.5802,36.4198,-223.481,455.175,1.09259,2.04741,4.23259
12.896,100,68.7775,31.2225,-222.981,-324.828,0.936676,2.20332,4.07668
12.928,100,65.4295,34.5705,-222.428,209.25,1.03712,2.10288,4.17712
12.96,100,63.4173,36.5827,-221.843,125.762,1.09748,2.04252,4.23748
12.992,100,71.34,28.66,-221.384,-495.171,0.8598,2.2802,3.9998
13.024,100,64.2299,35.7701,-220.812,444.379,1.0731,2.0669,4.2131
13.056,100,67.5891,32.4109,-220.293,-209.948,0.972327,2.16767,4.11233
13.088,100,71.6157,28.3843,-219.839,-251.661,0.85153,2.28847,3.99153
13.12,100,62.6051,37.3949,-219.241,563.16,1.12185,2.01815,4.26185
13.152,100,61.3871,38.6129,-218.623,76.1272,1.15839,1.98161,4.29839
13.184,100,67.7804,32.2196,-218.107,-399.584,0.966587,2.17341,4.10659
13.216,100,64.2975,35.7025,-217.536,217.685,1.07108,2.06892,4.21108
13.248,100,72.9813,27.0187,-217.104,-542.736,0.810562,2.32944,3.95056
13.28,100,70.6844,29.3156,-216.635,143.552,0.879468,2.26053,4.01947
13.312,100,66.678,33.322,-216.102,250.404,0.999661,2.14034,4.13966
13.344,100,67.3432,32.6568,-215.579,-41.5804,0.979703,2.1603,4.1197
13.376,100,69.7727,30.2273,-215.095,-151.84,0.90682,2.23318,4.04682
13.408,100,74.1664,25.8336,-214.682,-274.61,0.775007,2.36499,3.91501
13.44,100,71.1309,28.8691,-214.22,189.723,0.866074,2.27393,4.00607
13.472,100,60.8772,39.1228,-213.594,640.857,1.17368,1.96632,4.31368
13.504,100,69.0509,30.9491,-213.099,-510.86,0.928472,2.21153,4.06847
13.536,100,66.557,33.443,-212.564,155.87,1.00329,2.13671,4.14329
13.568,100,67.6319,32.3681,-212.046,-67.1793,0.971044,2.16896,4.11104
13.6,100,70.5235,29.4765,-211.574,-180.728,0.884294,2.25571,4.02429
13.632,100,69.7139,30.2861,-211.09,50.6033,0.908584,2.23142,4.04858
13.664,100,67.14,32.86,-210.564,160.868,0.9858,2.1542,4.1258
13.696,100,69.0482,30.9518,-210.069,-119.263,0.928554,2.21145,4.06855
13.728,100,66.6781,33.3219,-209.536,148.132,0.999657,2.14034,4.13966
13.76,100,68.3187,31.6813,-209.029,-102.538,0.950439,2.18956,4.09044
13.792,100,66.0747,33.9253,-208.486,140.247,1.01776,2.12224,4.15776
13.824,100,67.2603,32.7397,-207.962,-74.0986,0.982191,2.15781,4.12219
13.856,100,66.0701,33.9299,-207.419,74.3894,1.0179,2.1221,4.1579
13.888,100,67.5403,32.4597,-206.9,-91.8902,0.97379,2.16621,4.11379
13.92,100,63.026,36.974,-206.308,282.145,1.10922,2.03078,4.24922
13.952,100,68.7753,31.2247,-205.809,-359.333,0.93674,2.20326,4.07674
13.984,100,61.4397,38.5603,-205.192,458.475,1.15681,1.98319,4.29681
14.016,100,64.7411,35.2589,-204.628,-206.335,1.05777,2.08223,4.19777
14.048,100,67.2927,32.7073,-204.104,-159.475,0.981219,2.15878,4.12122
14.08,100,69.8443,30.1557,-203.622,-159.473,0.904672,2.23533,4.04467
14.112,100,66.8456,33.1544,-203.091,187.419,0.994633,2.14537,4.13463
14.144,100,61.942,38.058,-202.482,306.472,1.14174,1.99826,4.28174
14.176,100,66.808,33.192,-201.951,-304.124,0.995761,2.14424,4.13576
14.208,100,67.6952,32.3048,-201.435,-55.4507,0.969144,2.17086,4.10914
14.24,100,69.1191,30.8809,-200.94,-88.9959,0.926426,2.21357,4.06643
14.272,100,66.6664,33.3336,-200.407,153.294,1.00001,2.13999,4.14001
14.304,100,72.0416,27.9584,-199.96,-335.95,0.838752,2.30125,3.97875
14.336,100,76.0222,23.9778,-199.576,-248.789,0.719333,2.42067,3.85933
14.368,100,79.2104,20.7896,-199.243,-199.26,0.623688,2.51631,3.76369
14.4,100,89.3382,10.6618,-199.073,-632.986,0.319855,2.82015,3.45985
14.432,100,97.5315,2.46849,-199.033,-512.083,0.0740547,3.06595,3.21405
14.464,100,93.4716,6.52837,-198.929,253.742,0.195851,2.94415,3.33585
14.496,100,89.3224,10.6776,-198.758,259.329,0.320329,2.81967,3.46033
14.528,100,87.9243,12.0757,-198.565,87.3804,0.362271,2.77773,3.50227
14.56,100,73.0589,26.9411,-198.134,929.089,0.808234,2.33177,3.94823
14.592,100,65.3961,34.6039,-197.58,478.921,1.03812,2.10188,4.17812
14.624,100,68.7771,31.2229,-197.081,-211.312,0.936686,2.20331,4.07669
14.656,100,65.8759,34.1241,-196.535,181.327,1.02372,2.11628,4.16372
14.688,100,66.7535,33.2465,-196.003,-54.8489,0.997396,2.1426,4.1374
14.72,100,67.4037,32.5963,-195.481,-40.6396,0.977889,2.16211,4.11789
14.752,100,71.8205,28.1795,-195.03,-276.048,0.845386,2.29461,3.98539
14.784,100,64.0936,35.9064,-194.456,482.932,1.07719,2.06281,4.21719
14.816,100,69.9856,30.0144,-193.976,-368.252,0.900433,2.23957,4.04043
14.848,100,68.9666,31.0334,-193.479,63.6887,0.931003,2.209,4.071
14.88,100,72.8262,27.1738,-193.044,-241.226,0.815215,2.32479,3.95521
14.912,100,71.8324,28.1676,-192.594,62.1102,0.845028,2.29497,3.98503
14.944,100,69.7786,30.2214,-192.11,128.365,0.906643,2.23336,4.04664
14.976,100,70.5356,29.4644,-191.639,-47.3128,0.883933,2.25607,4.02393
15.008,100,61.9712,38.0288,-191.03,535.273,1.14086,1.99914,4.28086
15.04,100,71.0464,28.9536,-190.567,-567.201,0.868607,2.27139,4.00861
15.072,100,63.9726,36.0274,-189.99,442.114,1.08082,2.05918,4.22082
15.104,100,70.1312,29.8688,-189.512,-384.913,0.896064,2.24394,4.03606
15.136,100,66.8948,33.1052,-188.983,202.276,0.993156,2.14684,4.13316
15.168,100,69.0508,30.9492,-188.488,-134.748,0.928477,2.21152,4.06848
15.2,100,65.9321,34.0679,-187.943,194.917,1.02204,2.11796,4.16204
15.232,100,72.5941,27.4059,-187.504,-416.377,0.822176,2.31782,3.96218
15.264,100,69.7545,30.2455,-187.02,177.478,0.907366,2.23263,4.04737
15.296,100,66.7932,33.2068,-186.489,185.082,0.996205,2.1438,4.1362
15.328,100,65.528,34.472,-185.937,79.0748,1.03416,2.10584,4.17416
15.36,100,70.0178,29.9822,-185.458,-280.616,0.899465,2.24053,4.03947
15.392,100,65.3319,34.6681,-184.903,292.87,1.04004,2.09996,4.18004
15.424,100,70.0455,29.9545,-184.424,-294.602,0.898634,2.24137,4.03863
15.456,100,66.9322,33.0678,-183.894,194.583,0.992034,2.14797,4.13203
15.488,100,63.2803,36.7197,-183.307,228.243,1.10159,2.03841,4.24159
15.52,100,67.2126,32.7874,-182.782,-245.771,0.983621,2.15638,4.12362
15.552,100,65.6314,34.3686,-182.232,98.8294,1.03106,2.10894,4.17106
15.584,100,62.7403,37.2597,-181.636,180.691,1.11779,2.02221,4.25779
15.616,100,67.5313,32.4687,-181.117,-299.433,0.974062,2.16594,4.11406
15.648,100,68.004,31.996,-180.605,-29.5491,0.959879,2.18012,4.09988
15.68,100,73.895,26.105,-180.187,-368.188,0.783149,2.35685,3.92315
15.712,100,70.3835,29.6165,-179.713,219.472,0.888495,2.25151,4.02849
15.744,100,67.4057,32.5943,-179.192,186.112,0.977829,2.16217,4.11783
15.776,100,63.4812,36.5188,-178.608,245.279,1.09556,2.04444,4.23556
15.808,100,66.122,33.878,-178.065,-165.048,1.01634,2.12366,4.15634
15.84,100,66.1459,33.8541,-177.524,-1.49441,1.01562,2.12438,4.15562
15.872,100,63.3089,36.6911,-176.937,177.313,1.10073,2.03927,4.24073
15.904,100,62.5759,37.4241,-176.338,45.8126,1.12272,2.01728,4.26272
15.936,100,69.1949,30.8051,-175.845,-413.688,0.924152,2.21585,4.06415
15.968,100,64.6762,35.3238,-175.28,282.423,1.05972,2.08028,4.19972
16,100,74.2979,25.7021,-174.869,-601.361,0.771062,2.36894,3.91106
16.032,100,67.5673,32.4327,-174.35,420.666,0.972982,2.16702,4.11298
16.064,100,66.6961,33.3039,-173.817,54.4463,0.999116,2.14088,4.13912
16.096,100,65.7075,34.2925,-173.268,61.7886,1.02877,2.11123,4.16877
16.128,100,65.9335,34.0665,-172.723,-14.1216,1.022,2.118,4.162
16.16,100,62.0605,37.9395,-172.116,242.061,1.13818,2.00182,4.27818
16.192,100,68.7766,31.2234,-171.617,-419.757,0.936701,2.2033,4.0767
16.224,100,65.8087,34.1913,-171.069,185.493,1.02574,2.11426,4.16574
16.256,100,66.1072,33.8928,-170.527,-18.6566,1.01678,2.12322,4.15678
16.288,100,72.3551,27.6449,-170.085,-390.493,0.829346,2.31065,3.96935
16.32,100,69.0609,30.9391,-169.59,205.89,0.928173,2.21183,4.06817
16.352,100,68.4277,31.5723,-169.085,39.5755,0.94717,2.19283,4.08717
16.384,100,70.415,29.585,-168.611,-124.207,0.88755,2.25245,4.02755
16.416,100,69.8935,30.1065,-168.13,32.5905,0.903194,2.23681,4.04319
16.448,100,68.9903,31.0097,-167.633,56.4525,0.930291,2.20971,4.07029
16.48,100,65.5824,34.4176,-167.083,212.994,1.03253,2.10747,4.17253
16.512,100,67.7152,32.2848,-166.566,-133.299,0.968545,2.17146,4.10854
16.544,100,63.8362,36.1638,-165.988,242.439,1.08492,2.05508,4.22492
16.576,100,70.482,29.518,-165.515,-415.366,0.885539,2.25446,4.02554
16.608,100,68.3883,31.6117,-165.01,130.855,0.94835,2.19165,4.08835
16.64,100,70.3117,29.6883,-164.535,-120.208,0.89065,2.24935,4.03065
16.672,100,70.9048,29.0952,-164.069,-37.0676,0.872857,2.26714,4.01286
16.704,100,72.4882,27.5118,-163.629,-98.9628,0.825355,2.31464,3.96536
16.736,100,63.6309,36.3691,-163.047,553.58,1.09107,2.04893,4.23107
16.768,100,66.2594,33.7406,-162.507,-164.281,1.01222,2.12778,4.15222
16.8,100,69.3863,30.6137,-162.017,-195.431,0.918412,2.22159,4.05841
16.832,100,68.5023,31.4977,-161.513,55.2479,0.944931,2.19507,4.08493
16.864,100,62.7564,37.2436,-160.917,359.118,1.11731,2.02269,4.25731
16.896,100,68.6773,31.3227,-160.416,-370.053,0.939682,2.20032,4.07968
16.928,100,65.2466,34.7534,-159.86,214.418,1.0426,2.0974,4.1826
16.96,100,67.7394,32.2606,-159.344,-155.803,0.967817,2.17218,4.10782
16.992,100,60.5141,39.4859,-158.712,451.581,1.18458,1.95542,4.32458
17.024,100,70.8826,29.1174,-158.246,-648.03,0.873522,2.26648,4.01352
17.056,100,61.6305,38.3695,-157.632,578.255,1.15108,1.98892,4.29108
17.088,100,68.8073,31.1927,-157.133,-448.547,0.935782,2.20422,4.07578
17.12,100,66.3311,33.6689,-156.595,154.758,1.01007,2.12993,4.15007
17.152,100,64.8461,35.1539,-156.032,92.813,1.05462,2.08538,4.19462
17.184,100,67.9167,32.0833,-155.519,-191.911,0.962499,2.1775,4.1025
17.216,100,67.8145,32.1855,-155.004,6.38912,0.965565,2.17443,4.10557
17.248,100,74.1567,25.8433,-154.59,-396.386,0.7753,2.3647,3.9153
17.28,100,69.0208,30.9792,-154.095,320.991,0.929376,2.21062,4.06938
17.312,100,68.7807,31.2193,-153.595,15.0052,0.936578,2.20342,4.07658
17.344,100,68.4982,31.5018,-153.091,17.6589,0.945055,2.19495,4.08505
17.376,100,65.4926,34.5074,-152.539,187.847,1.03522,2.10478,4.17522
17.408,100,66.0508,33.9492,-151.996,-34.8883,1.01847,2.12153,4.15847
17.44,100,72.2716,27.7284,-151.552,-388.8,0.831851,2.30815,3.97185
17.472,100,69.6055,30.3945,-151.066,166.636,0.911836,2.22816,4.05184
17.504,100,64.2766,35.7234,-150.494,333.052,1.0717,2.0683,4.2117
17.536,100,68.2294,31.7706,-149.986,-247.046,0.953119,2.18688,4.09312
17.568,100,67.3647,32.6353,-149.464,54.0442,0.97906,2.16094,4.11906
17.6,100,64.4778,35.5222,-148.895,180.428,1.06567,2.07433,4.20567
17.632,100,67.996,32.004,-148.383,-219.883,0.960121,2.17988,4.10012
17.664,100,70.435,29.565,-147.91,-152.443,0.886949,2.25305,4.02695
17.696,100,69.2775,30.7225,-147.419,72.3463,0.921675,2.21832,4.06168
17.728,100,66.4389,33.5611,-146.882,177.411,1.00683,2.13317,4.14683
17.76,100,64.5373,35.4627,-146.314,118.852,1.06388,2.07612,4.20388
17.792,100,64.7015,35.2985,-145.75,-10.2633,1.05895,2.08105,4.19895
17.824,100,57.4787,42.5213,-145.069,451.422,1.27564,1.86436,4.41564
17.856,100,66.0682,33.9318,-144.526,-536.841,1.01795,2.12205,4.15795
17.888,100,62.9417,37.0583,-143.933,195.41,1.11175,2.02825,4.25175
17.92,100,64.9752,35.0248,-143.373,-127.095,1.05074,2.08926,4.19074
17.952,100,63.5949,36.4051,-142.791,86.2676,1.09215,2.04785,4.23215
17.984,100,70.9861,29.0139,-142.326,-461.948,0.870418,2.26958,4.01042
18.016,100,67.2093,32.7907,-141.802,236.049,0.983721,2.15628,4.12372
18.048,100,68.1786,31.8214,-141.293,-60.5812,0.954642,2.18536,4.09464
18.08,100,71.4495,28.5505,-140.836,-204.433,0.856515,2.28349,3.99651
18.112,100,70.5718,29.4282,-140.365,54.8596,0.882847,2.25715,4.02285
18.144,100,67.8446,32.1554,-139.85,170.448,0.964662,2.17534,4.10466
18.176,100,68.3337,31.6663,-139.344,-30.5664,0.94999,2.19001,4.08999
18.208,100,67.6501,32.3499,-138.826,42.7246,0.970498,2.1695,4.1105
18.24,100,66.8204,33.1796,-138.295,51.8555,0.995389,2.14461,4.13539
18.272,100,66.8941,33.1059,-137.766,-4.60959,0.993176,2.14682,4.13318
18.304,100,63.5146,36.4854,-137.182,211.22,1.09456,2.04544,4.23456
18.336,100,72.0887,27.9113,-136.735,-535.883,0.837338,2.30266,3.97734
18.368,100,70.275,29.725,-136.26,113.356,0.891749,2.24825,4.03175
18.4,100,68.242,31.758,-135.752,127.063,0.952739,2.18726,4.09274
18.432,100,69.1903,30.8097,-135.259,-59.2677,0.92429,2.21571,4.06429
18.464,100,70.4582,29.5418,-134.786,-79.2426,0.886254,2.25375,4.02625
18.496,100,63.4139,36.5861,-134.201,440.267,1.09758,2.04242,4.23758
18.528,100,66.1459,33.8541,-133.659,-170.748,1.01562,2.12438,4.15562
18.56,100,70.6189,29.3811,-133.189,-279.563,0.881433,2.25857,4.02143
18.592,100,65.1527,34.8473,-132.631,341.637,1.04542,2.09458,4.18542
18.624,100,67.2365,32.7635,-132.107,-130.234,0.982906,2.15709,4.12291
18.656,100,66.2163,33.7837,-131.566,63.7607,1.01351,2.12649,4.15351
18.688,100,71.2622,28.7378,-131.107,-315.369,0.862134,2.27787,4.00213
18.72,100,64.2995,35.7005,-130.535,435.165,1.07101,2.06899,4.21101
18.752,100,65.7944,34.2056,-129.988,-93.4267,1.02617,2.11383,4.16617
18.784,100,67.7486,32.2514,-129.472,-122.141,0.967541,2.17246,4.10754
18.816,100,67.8075,32.1925,-128.957,-3.67866,0.965775,2.17422,4.10578
18.848,100,68.4455,31.5545,-128.452,-39.874,0.946636,2.19336,4.08664
18.88,100,62.5516,37.4484,-127.853,368.367,1.12345,2.01655,4.26345
18.912,100,65.9097,34.0903,-127.308,-209.883,1.02271,2.11729,4.16271
18.944,100,65.179,34.821,-126.75,45.6726,1.04463,2.09537,4.18463
18.976,100,68.7818,31.2182,-126.251,-225.178,0.936545,2.20345,4.07655
19.008,100,65.5299,34.4701,-125.699,203.244,1.0341,2.1059,4.1741
19.04,100,65.2113,34.7887,-125.143,19.9155,1.04366,2.09634,4.18366
19.072,100,68.6153,31.3847,-124.641,-212.754,0.94154,2.19846,4.08154
19.104,100,67.0669,32.9331,-124.114,96.7799,0.987994,2.15201,4.12799
19.136,100,69.4268,30.5732,-123.625,-147.497,0.917196,2.2228,4.0572
19.168,100,67.5534,32.4466,-123.105,117.09,0.973399,2.1666,4.1134
19.2,100,70.0323,29.9677,-122.626,-154.935,0.89903,2.24097,4.03903
19.232,100,64.5498,35.4502,-122.059,342.656,1.0635,2.0765,4.2035
19.264,100,64.1541,35.8459,-121.485,24.735,1.07538,2.06462,4.21538
19.296,100,65.5983,34.4017,-120.935,-90.2619,1.03205,2.10795,4.17205
19.328,100,63.4238,36.5762,-120.35,135.902,1.09728,2.04272,4.23728
19.36,100,64.8516,35.1484,-119.787,-89.2341,1.05445,2.08555,4.19445
19.392,100,66.9435,33.0565,-119.258,-130.742,0.991696,2.1483,4.1317
19.424,100,66.7456,33.2544,-118.726,12.3678,0.997633,2.14237,4.13763
19.456,100,67.9353,32.0647,-118.213,-74.3593,0.96194,2.17806,4.10194
19.488,100,64.2815,35.7185,-117.642,228.366,1.07156,2.06844,4.21156
19.52,100,65.5885,34.4115,-117.091,-81.6915,1.03234,2.10766,4.17234
19.552,100,63.0583,36.9417,-116.5,158.14,1.10825,2.03175,4.24825
19.584,100,59.158,40.842,-115.847,243.766,1.22526,1.91474,4.36526
19.616,100,71.4754,28.5246,-115.39,-769.832,0.855739,2.28426,3.99574
19.648,100,66.276,33.724,-114.851,324.956,1.01172,2.12828,4.15172
19.68,100,65.8318,34.1682,-114.304,27.7673,1.02505,2.11495,4.16505
19.712,100,72.585,27.415,-113.865,-422.074,0.822451,2.31755,3.96245
19.744,100,64.3805,35.6195,-113.295,512.777,1.06858,2.07142,4.20858
19.776,100,66.4677,33.5323,-112.759,-130.448,1.00597,2.13403,4.14597
19.808,100,57.7281,42.2719,-112.082,546.224,1.26816,1.87184,4.40816
19.84,100,66.6078,33.3922,-111.548,-554.984,1.00176,2.13824,4.14176
19.872,100,61.7202,38.2798,-110.936,305.477,1.14839,1.99161,4.28839
19.904,100,71.9228,28.0772,-110.486,-637.662,0.842316,2.29768,3.98232
19.936,100,71.5351,28.4649,-110.031,24.2332,0.853948,2.28605,3.99395
19.968,100,68.1469,31.8531,-109.521,211.762,0.955594,2.18441,4.09559
20,100,70.1158,29.8842,-109.043,-123.06,0.896525,2.24347,4.03653
20.032,100,70.6851,29.3149,-108.574,-35.579,0.879447,2.26055,4.01945
20.064,100,67.8837,32.1163,-108.06,175.084,0.963488,2.17651,4.10349
20.096,100,68.2701,31.7299,-107.553,-24.1504,0.951896,2.1881,4.0919
20.128,100,64.4802,35.5198,-106.984,236.87,1.06559,2.07441,4.20559
20.16,100,70.6175,29.3825,-106.514,-383.58,0.881474,2.25853,4.02147
20.192,100,67.1334,32.8666,-105.988,217.756,0.985997,2.154,4.126
20.224,100,70.8529,29.1471,-105.522,-232.467,0.874413,2.26559,4.01441
20.256,100,69.6267,30.3733,-105.036,76.6383,0.911199,2.2288,4.0512
20.288,100,64.7387,35.2613,-104.472,305.5,1.05784,2.08216,4.19784
20.32,100,73.7691,26.2309,-104.052,-564.403,0.786926,2.35307,3.92693
20.352,100,68.9415,31.0585,-103.555,301.726,0.931755,2.20825,4.07175
20.384,100,67.7121,32.2879,-103.039,76.8391,0.968637,2.17136,4.10864
20.416,100,65.8354,34.1646,-102.492,117.294,1.02494,2.11506,4.16494
20.448,100,68.0577,31.9423,-101.981,-138.894,0.958269,2.18173,4.09827
20.48,100,63.9403,36.0597,-101.404,257.337,1.08179,2.05821,4.22179
20.512,100,72.9043,27.0957,-100.97,-560.251,0.81287,2.32713,3.95287
20.544,100,69.1659,30.8341,-100.477,233.652,0.925023,2.21498,4.06502
20.576,100,68.5083,31.4917,-99.9732,41.0986,0.94475,2.19525,4.08475
20.608,100,59.5366,40.4634,-99.3258,560.731,1.2139,1.9261,4.3539
20.64,100,63.829,36.171,-98.747,-268.271,1.08513,2.05487,4.22513
20.672,100,69.1595,30.8405,-98.2536,-333.156,0.925216,2.21478,4.06522
20.704,100,64.4599,35.5401,-97.685,293.724,1.0662,2.0738,4.2062
20.736,100,72.2379,27.7621,-97.2408,-486.128,0.832862,2.30714,3.97286
20.768,100,65.6202,34.3798,-96.6907,413.608,1.03139,2.10861,4.17139
20.8,100,65.0926,34.9074,-96.1322,32.9739,1.04722,2.09278,4.18722
20.832,100,59.7471,40.2529,-95.4881,334.098,1.20759,1.93241,4.34759
20.864,100,65.9043,34.0957,-94.9426,-384.829,1.02287,2.11713,4.16287
20.896,100,63.8818,36.1182,-94.3647,126.409,1.08355,2.05645,4.22355
20.928,100,69.1407,30.8593,-93.8709,-328.681,0.92578,2.21422,4.06578
20.96,100,70.6572,29.3428,-93.4015,-94.7859,0.880283,2.25972,4.02028
20.992,100,70.1439,29.8561,-92.9238,32.0855,0.895684,2.24432,4.03568
21.024,100,60.3896,39.6104,-92.29,609.644,1.18831,1.95169,4.32831
21.056,100,63.7168,36.2832,-91.7095,-207.948,1.0885,2.0515,4.2285
21.088,100,73.3581,26.6419,-91.2832,-602.586,0.799256,2.34074,3.93926
21.12,100,71.5645,28.4355,-90.8282,112.103,0.853065,2.28693,3.99307
21.152,100,68.5862,31.4138,-90.3256,186.145,0.942415,2.19759,4.08241
21.184,100,67.905,32.095,-89.8121,42.5747,0.962851,2.17715,4.10285
21.216,100,64.2567,35.7433,-89.2402,228.016,1.0723,2.0677,4.2123
21.248,100,69.054,30.946,-88.7451,-299.827,0.928381,2.21162,4.06838
21.28,100,65.1693,34.8307,-88.1878,242.794,1.04492,2.09508,4.18492
21.312,100,65.9688,34.0312,-87.6433,-49.9698,1.02094,2.11906,4.16094
21.344,100,72.9164,27.0836,-87.2099,-434.227,0.812508,2.32749,3.95251
21.376,100,64.1182,35.8818,-86.6358,549.885,1.07645,2.06355,4.21645
21.408,100,63.2349,36.7651,-86.0476,55.2085,1.10295,2.03705,4.24295
21.44,100,69.1871,30.8129,-85.5546,-372.012,0.924387,2.21561,4.06439
21.472,100,68.4735,31.5265,-85.0501,44.5964,0.945794,2.19421,4.08579
21.504,100,69.3312,30.6688,-84.5594,-53.601,0.920065,2.21993,4.06007
21.536,100,63.4354,36.5646,-83.9744,368.486,1.09694,2.04306,4.23694
21.568,100,66.0862,33.9138,-83.4318,-165.675,1.01741,2.12259,4.15741
21.6,100,67.9968,32.0032,-82.9197,-119.412,0.960097,2.1799,4.1001
21.632,100,66.7606,33.2394,-82.3879,77.2591,0.997181,2.14282,4.13718
21.664,100,67.8509,32.1491,-81.8735,-68.1434,0.964472,2.17553,4.10447
21.696,100,65.6084,34.3916,-81.3233,140.156,1.03175,2.10825,4.17175
21.728,100,68.6569,31.3431,-80.8218,-190.528,0.940294,2.19971,4.08029
21.76,100,71.8566,28.1434,-80.3715,-199.981,0.844303,2.2957,3.9843
21.792,100,72.8922,27.1078,-79.9377,-64.7274,0.813234,2.32677,3.95323
21.824,100,62.1067,37.8933,-79.3315,674.093,1.1368,2.0032,4.2768
