time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
8.768,80,72.2572,7.74276,-1.91866,42.6855,0.366411,2.77359,3.50641,-0.291767
8.8,80,71.4539,8.54611,-1.71355,33.4732,0.309005,2.831,3.449,-0.259629
8.832,80,69.4018,10.5982,-1.45919,85.5021,0.696565,2.44344,3.83656,-0.220289
8.864,80,80.658,-0.657977,-1.47499,-469.006,-3.3307,6,-0.190701,-0.221869
8.896,80,82.39,-2.39002,-1.53235,-72.1683,-0.536844,3.67684,2.60316,-0.229668
8.928,80,83.1526,-3.1526,-1.60801,-31.7744,-0.257935,3.39793,2.88207,-0.240145
8.96,80,82.6511,-2.65106,-1.67163,20.8974,0.119313,3.02069,3.25931,-0.248755
8.992,80,81.5403,-1.54032,-1.7086,46.281,0.30892,2.83108,3.44892,-0.253351
9.024,80,86.1196,-6.11964,-1.85547,-190.805,-1.41128,4.55128,1.72872,-0.274154
9.056,80,76.8389,3.16112,-1.77961,386.698,2.76119,0.378815,5.90119,-0.262015
9.088,80,81.6827,-1.68266,-1.81999,-201.824,-1.44927,4.58927,1.69073,-0.267017
9.12,80,74.9747,5.0253,-1.69938,279.498,2.01922,1.12078,5.15922,-0.248448
9.152,80,79.6287,0.371304,-1.69047,-193.916,-1.37442,4.51442,1.76558,-0.246281
9.184,80,80.3742,-0.374154,-1.69945,-31.0608,-0.228138,3.36814,2.91186,-0.246726
